M85.9;Transtorno não especificado da densidade e da estrutura ósseas;;;
M86;Osteomielite;;;
M86.0;Osteomielite aguda hematogênica;;;
M86.1;Outra osteomielite aguda;;;
M86.2;Osteomielite subaguda;;;
M86.3;Osteomielite crônica multifocal;;;
M86.4;Osteomielite crônica com seio drenante;;;
M86.5;Outra osteomielite crônica hematogênica;;;
M86.6;Outra osteomielite crônica;;;
M86.8;Outra osteomielite;;;
M86.9;Osteomielite não especificada;;;
M87;Osteonecrose;;;
M87.0;Necrose asséptica idiopática do osso;;;
M87.1;Osteonecrose devida a drogas;;;
M87.2;Osteonecrose devida a traumatismo anterior;;;
M87.3;Outras osteonecroses secundárias;;;
M87.8;Outras osteonecroses;;;
M87.9;Osteonecrose não especificada;;;
M88;Doença de Paget do osso (osteíte deformante);;;
M88.0;Doença de Paget do crânio;;;
M88.8;Doença de Paget de outros ossos;;;
M88.9;Doença de Paget de osso não especificado;;;
M89;Outros transtornos ósseos;;;
M89.0;Algoneurodistrofia;;;
M89.1;Parada de crescimento epifisário;;;
M89.2;Outros transtornos do desenvolvimento e do crescimento ósseo;;;
M89.3;Hipertrofia óssea;;;
M89.4;Outras osteoartropatias hipertróficas;;;
M89.5;Osteolise;;;
M89.6;Osteopatia pós-poliomielite;;;
M89.8;Outros transtornos especificados do osso;;;
M89.9;Transtorno não especificado do osso;;;
M90;Osteopatias em doenças classificadas em outra parte;;;
M90.0;Tuberculose óssea;;;
M90.1;Periostite em outras doenças infecciosas classificadas em outra parte;;;
M90.2;Osteopatia em outras doenças infecciosas classificadas em outra parte;;;
M90.3;"Osteonecrose em ""mal dos caixões""";;;
M90.4;Osteonecrose devida à hemoglobinopatia;;;
M90.5;Osteonecrose em outras doenças classificadas em outra parte;;;
M90.6;Osteíte deformante em doenças neoplásicas;;;
M90.7;Fratura óssea em doenças neoplásicas;;;
M90.8;Osteopatia em outras doenças classificadas em outra parte;;;
M91;Osteocondrose juvenil do quadril e da pelve;;;
M91.0;Osteocondrose juvenil da pelve;;;
M91.1;Osteocondrose juvenil da cabeça do fêmur [Legg-Calvé-Perthes];;;
M91.2;Coxa plana;;;
M91.3;Pseudocoxalgia;;;
M91.8;Outras osteocondroses juvenis do quadril e da pelve;;;
M91.9;Osteocondrose juvenil não especificada do quadril e da pelve;;;
M92;Outras osteocondroses juvenis;;;
M92.0;Osteocondrose juvenil do úmero;;;
M92.1;Osteocondrose juvenil do rádio e do cúbito [ulna];;;
M92.2;Osteocondrose juvenil da mão;;;
M92.3;Outras osteocondroses juvenis do membro superior;;;
M92.4;Osteocondrose juvenil da rótula [patela];;;
M92.5;Osteocondrose juvenil da tíbia e perônio [fíbula];;;
M92.6;Osteocondrose juvenil do tarso;;;
M92.7;Osteocondrose juvenil do metatarso;;;
M92.8;Outras osteocondroses juvenis especificadas;;;
M92.9;Osteocondrose juvenil, não especificada;;;
M93;Outras osteocondropatias;;;
M93.0;Luxação (não-traumática) da epífise superior do fêmur;;;
M93.1;Doença de Kienböck do adulto;;;
M93.2;Osteocondrite dissecante;;;
M93.8;Outras osteocondropatias, especificadas;;;
M93.9;Osteocondropatias, não especificada;;;
M94;Outros transtornos das cartilagens;;;
M94.0;Síndrome da junção condrocostal [Tietze];;;
M94.1;Policondrite recidivante;;;
M94.2;Condromalácia;;;
M94.3;Condrolise;;;
M94.8;Outros transtornos especificados da cartilagem;;;
M94.9;Transtornos não especificados da cartilagem;;;
M95;Outras deformidades adquiridas do sistema osteomuscular e do tecido conjuntivo;;;
M95.0;Deformidade adquirida do nariz;;;
M95.1;Orelha em couve-flor;;;
M95.2;Outras deformidades adquiridas da cabeça;;;
M95.3;Deformidade adquirida do pescoço;;;
M95.4;Deformidade adquirida do tórax e das costelas;;;
M95.5;Deformidade adquirida da pelve;;;
M95.8;Outras deformidades adquiridas especificadas do sistema osteomuscular;;;
M95.9;Deformidade adquirida do sistema osteomuscular não especificada;;;
M96;Transtornos osteomusculares pós-procedimentos não classificados em outra parte;;;
M96.0;Pseudo-artrose após fusão ou artrodese;;;
M96.1;Síndrome pós-laminectomia não classificada em outra parte;;;
M96.2;Cifose pós-radiação;;;
M96.3;Cifose pós-laminectomia;;;
M96.4;Lordose pós-cirúrgica;;;
M96.5;Escoliose pós-radiação;;;
M96.6;Fratura de osso subsequente a implante ortopédico, prótese articular ou placa óssea;;;
M96.8;Outros transtornos osteomusculares pós-procedimentos;;;
M96.9;Transtorno osteomuscular não especificado pós-procedimento;;;
M99;Lesões biomecânicas não classificadas em outra parte;;;
M99.0;Disfunção segmentar e somática;;;
M99.1;Complexo de subluxação (vertebral);;;
M99.2;Estenose de subluxação do canal medular;;;
M99.3;Estenose óssea do canal medular;;;
M99.4;Estenose de tecido conjuntivo do canal medular;;;
M99.5;Estenose de disco intervertebral do canal medular;;;
M99.6;Estenose óssea e subluxação dos forames intervertebrais;;;
M99.7;Estenose de tecido conjuntivo e do disco dos forames intervertebrais;;;
M99.8;Outras lesões biomecânicas;;;
M99.9;Lesão biomecânica não especificada;;;
Q65;Malformações congênitas do quadril;;;
Q65.0;Luxação congênita unilateral do quadril;;;
Q65.1;Luxação congênita bilateral do quadril;;;
Q65.2;Luxação congênita não especificada do quadril;;;
Q65.3;Subluxação congênita unilateral do quadril;;;
Q65.4;Subluxação congênita bilateral do quadril;;;
Q65.5;Subluxação congênita não especificada do quadril;;;
Q65.6;Quadril instável;;;
Q65.8;Outras deformidades congênitas do quadril;;;
Q65.9;Deformidade congênita não especificada do quadril;;;
Q66;Deformidades congênitas do pé;;;
Q66.0;Pé torto eqüinovaro;;;
Q66.1;Pé torto calcaneovaro;;;
Q66.2;Metatarso varo;;;
Q66.3;Outras deformidades congênitas dos pés em varo;;;
Q66.4;Pé torto calcaneovalgo;;;
Q66.5;Pé chato congênito;;;
Q66.6;Outras deformidades congênitas dos pés em valgo;;;
Q66.7;Pé cavo;;;
Q66.8;Outras deformidades congênitas do pé;;;
Q66.9;Deformidade congênita não especificada do pé;;;
Q67;Deformidades osteomusculares congênitas da cabeça, da face, da coluna e do tórax;;;
Q67.0;Assimetria facial;;;
Q67.1;Deformidade facial por compressão;;;
Q67.2;Dolicocefalia;;;
Q67.3;Plagiocefalia;;;
Q67.4;Outras deformidades congênitas do crânio, da face e da mandíbula;;;
Q67.5;Deformidades congênitas da coluna vertebral;;;
Q67.6;Tórax escavado;;;
Q67.7;Tórax carinado;;;
Q67.8;Outras deformidades congênitas do tórax;;;
Q68;Outras deformidades osteomusculares congênitas;;;
Q68.0;Deformidade congênita do músculo esternocleidomastoideu;;;
Q68.1;Deformidade congênita da mão;;;
Q68.2;Deformidade congênita do joelho;;;
Q68.3;Encurvamento congênito do fêmur;;;
Q68.4;Encurvamento congênito da tíbia e da perônio [fíbula];;;
Q68.5;Encurvamento congênito de ossos longos não especificados do membro inferior;;;
Q68.8;Outras deformidades osteomusculares congênitas;;;
Q69;Polidactilia;;;
Q69.0;Dedo(s) da mão supranumerário(s);;;
Q69.1;Polegar(es) supranumerário(s);;;
Q69.2;Artelho(s) supranumerário(s);;;
Q69.9;Polidactilia não especificada;;;
Q70;Sindactilia;;;
Q70.0;Coalescência dos dedos (dedos da mão fundidos);;;
Q70.1;Dedos palmados;;;
Q70.2;Coalescência dos artelhos (artelhos fundidos);;;
Q70.3;Artelhos palmados;;;
Q70.4;Polissindactilia;;;
Q70.9;Sindactilia não especificada;;;
Q71;Defeitos, por redução, do membro superior;;;
Q71.0;Ausência congênita completa do(s) membro(s) superior(es);;;
Q71.1;Ausência congênita do braço e do antebraço, com mão presente;;;
Q71.2;Ausência congênita do antebraço e da mão;;;
Q71.3;Ausência congênita da mão e de dedo(s);;;
Q71.4;Defeito de redução longitudinal do rádio;;;
Q71.5;Defeito de redução longitudinal do cúbito [ulna];;;
Q71.6;Mão em garra de lagosta;;;
Q71.8;Outros defeitos de redução do membro superior;;;
Q71.9;Defeito por redução do membro superior, não especificado;;;
Q72;Defeitos, por redução, do membro inferior;;;
Q72.0;Ausência congênita completa do(s) membro(s) inferior(es);;;
Q72.1;Ausência congênita da coxa e da perna com pé presente;;;
Q72.2;Ausência congênita da perna e do pé;;;
Q72.3;Ausência congênita do pé e de artelho(s);;;
Q72.4;Defeito por redução longitudinal da tíbia;;;
Q72.5;Defeito por redução longitudinal da tíbia;;;
Q72.6;Defeito por redução longitudinal do perônio [fíbula];;;
Q72.7;Pé bífido;;;
Q72.8;Outros defeitos por redução do(s) membro(s) inferior(es);;;
Q72.9;Defeito não especificado por redução do membro inferior;;;
Q73;Defeitos por redução de membro não especificado;;;
Q73.0;Ausência congênita de membro(s) não especificado(s);;;
Q73.1;Focomelia, membro(s) não especificado(s);;;
Q73.8;Outros defeitos por redução de membro(s) não especificado(s);;;
Q74;Outras malformações congênitas dos membros;;;
Q74.0;Outras malformações congênitas do(s) membro(s) superiores, inclusive da cintura escapular;;;
Q74.1;Malformação congênita do joelho;;;
Q74.2;Outras malformações congênitas do(s) membro(s) inferiores, inclusive da cintura pélvica;;;
Q74.3;Artrogripose congênita múltipla;;;
Q74.8;Outras malformações congênitas especificadas de membro(s);;;
Q74.9;Malformações congênitas não especificadas de membro(s);;;
Q75;Outras malformações congênitas dos ossos do crânio e da face;;;
Q75.0;Craniossinostose;;;
Q75.1;Disostose craniofacial;;;
Q75.2;Hipertelorismo;;;
Q75.3;Macrocefalia;;;
Q75.4;Disostose mandíbulo-facial;;;
Q75.5;Disostose óculo-mandibular;;;
Q75.8;Outras malformações congênitas especificadas dos ossos do crânio e da face;;;
Q75.9;Malformação congênita não especificada dos ossos do crânio e da face;;;
Q76;Malformações congênitas da coluna vertebral e dos ossos do tórax;;;
Q76.0;Espinha bífida oculta;;;
Q76.1;Síndrome de Klippel-Feil;;;
Q76.2;Espondilolistese congênita;;;
Q76.3;Escoliose congênita devida à malformação óssea congênita;;;
Q76.4;Outras malformações congênitas da coluna vertebral não-associadas com escoliose;;;
Q76.5;Costela cervical;;;
Q76.6;Outras malformações congênitas das costelas;;;
Q76.7;Malformação congênita do esterno;;;
Q76.8;Outras malformações congênitas dos ossos do tórax;;;
Q76.9;Malformação congênita não especificada dos ossos do tórax;;;
Q77;Osteocondrodisplasia com anomalias de crescimento dos ossos longos e da coluna vertebral;;;
Q77.0;Acondrogenesia;;;
Q77.1;Nanismo tanatofórico;;;
Q77.2;Síndrome das costelas curtas;;;
Q77.3;Condrodisplasia puntacta;;;
Q77.4;Acondroplasia;;;
Q77.5;Displasia diastrófica;;;
Q77.6;Displasia condroectodérmica;;;
Q77.7;Displasia espondiloepifisária;;;
Q77.8;Outras osteocondrodisplasias com anomalias do crescimento dos ossos longos e da coluna vertebral;;;
Q77.9;Osteocondrodisplasia não especificada com anomalias do crescimento dos ossos longos e da coluna vertebral;;;
Q78;Outras osteocondrodisplasias;;;
Q78.0;Osteogênese imperfeita;;;
Q78.1;Displasia poliostótica fibrosa;;;
Q78.2;Osteopetrose;;;
Q78.3;Displasia diafisária progressiva;;;
Q78.4;Encondromatose;;;
Q78.5;Displasia metafisária;;;
Q78.6;Exostoses congênitas múltiplas;;;
Q78.8;Outras osteocondrodisplasias especificadas;;;
Q78.9;Osteocondrodisplasia não especificada;;;
Q79;Malformações congênitas do sistema osteomuscular não classificadas em outra parte;;;
Q79.0;Hérnia diafragmática congênita;;;
Q79.1;Outras malformações congênitas do diafragma;;;
Q79.2;Exonfalia;;;
Q79.3;Gastrosquise;;;
Q79.4;"Síndrome do abdome em ameixa seca (""prune belly syndrome"")";;;
Q79.5;Outras malformações congênitas da parede abdominal;;;
Q79.6;Síndrome de Ehlers-Danlos;;;
Q79.8;Outras malformações congênitas do sistema osteomuscular;;;
Q79.9;Malformação congênita não especificada do sistema osteomuscular;;;
Q80;Ictiose congênita;;;
S00;Traumatismo superficial da cabeça;;;
S00.0;Traumatismo superficial do couro cabeludo;;;
S00.1;Contusão da pálpebra e da região periocular;;;
S00.2;Outros traumatismos superficiais da pálpebra e da região periocular;;;
S00.3;Traumatismo superficial do nariz;;;
S00.4;Traumatismo superficial do ouvido;;;
S00.5;Traumatismo superficial dos lábios e da cavidade oral;;;
S00.7;Traumatismos superficiais múltiplos da cabeça;;;
S00.8;Traumatismo superficial de outras partes da cabeça;;;
S00.9;Traumatismo superficial da cabeça, parte não especificada;;;
S01;Ferimento da cabeça;;;
S01.0;Ferimento do couro cabeludo;;;
S01.1;Ferimento da pálpebra e da região periocular;;;
S01.2;Ferimento do nariz;;;
S01.3;Ferimento do ouvido;;;
S01.4;Ferimento da bochecha e região têmporo-mandibular;;;
S01.5;Ferimento do lábio e da cavidade oral;;;
S01.7;Ferimentos múltiplos da cabeça;;;
S01.8;Ferimento na cabeça, de outras localizações;;;
S01.9;Ferimento na cabeça, parte não especificada;;;
S02;Fratura do crânio e dos ossos da face;;;
S02.0;Fratura da abóbada do crânio;;;
S02.1;Fratura da base do crânio;;;
S02.2;Fratura dos ossos nasais;;;
S02.3;Fratura do assoalho orbital;;;
S02.4;Fratura dos ossos malares e maxilares;;;
S02.5;Fratura de dentes;;;
S02.6;Fratura de mandíbula;;;
S02.7;Fraturas múltiplas envolvendo os ossos do crânio e da face;;;
S02.8;Outras fraturas do crânio e dos ossos da face;;;
S02.9;Fratura do crânio ou dos ossos da face, parte não especificada;;;
S03;Luxação, entorse ou distensão das articulações e dos ligamentos da cabeça;;;
S03.0;Luxação do maxilar;;;
S03.1;Luxação da cartilagem do septo nasal;;;
S03.2;Luxação dentária;;;
S03.3;Luxação de outras partes da cabeça e das não especificadas;;;
S03.4;Entorse e distensão do maxilar;;;
S03.5;Entorse e distensão da articulações e dos ligamentos de outras localizações e de localizações não especificadas da cabeça;;;
S04;Traumatismo dos nervos cranianos;;;
S04.0;Traumatismo do nervo e das vias ópticas;;;
S04.1;Traumatismo do nervo oculomotor;;;
S04.2;Traumatismo do nervo troclear;;;
S04.3;Traumatismo do nervo trigêmeo;;;
S04.4;Traumatismo do nervo abducente;;;
S04.5;Traumatismo do nervo facial;;;
S04.6;Traumatismo do nervo acústico;;;
S04.7;Traumatismo do nervo acessório;;;
S04.8;Traumatismo de outros nervos cranianos;;;
S04.9;Traumatismo de nervo craniano não especificado;;;
S05;Traumatismo do olho e da órbita ocular;;;
S05.0;Traumatismo da conjuntiva e abrasão da córnea sem menção de corpo estranho;;;
S05.1;Contusão do globo ocular e dos tecidos da órbita;;;
S05.2;Laceração e ruptura ocular com prolapso ou perda de tecido intra-ocular;;;
S05.3;Laceração ocular sem prolapso ou perda de tecido intra-ocular;;;
S05.4;Ferimento penetrante da órbita com ou sem corpo estranho;;;
S05.5;Ferimento penetrante do globo ocular com corpo estranho;;;
S05.6;Ferimento penetrante do globo ocular sem corpo estranho;;;
S05.7;Avulsão do olho;;;
S05.8;Outros traumatismos do olho e da órbita;;;
S05.9;Traumatismo do olho e da órbita, não especificado;;;
S06;Traumatismo intracraniano;;;
S06.0;Concussão cerebral;;;
S06.1;Edema cerebral traumático;;;
S06.2;Traumatismo cerebral difuso;;;
S06.3;Traumatismo cerebral focal;;;
S06.4;Hemorragia epidural;;;
S06.5;Hemorragia subdural devida a traumatismo;;;
S06.6;Hemorragia subaracnóide devida a traumatismo;;;
S06.7;Traumatismo intracraniano com coma prolongado;;;
S06.8;Outros traumatismos intracranianos;;;
S06.9;Traumatismo intracraniano, não especificado;;;
S07;Lesões por esmagamento da cabeça;;;
S07.0;Lesão por esmagamento da face;;;
S07.1;Lesão por esmagamento do crânio;;;
S07.8;Lesão por esmagamento de outras partes da cabeça;;;
S07.9;Lesão por esmagamento da cabeça, parte não especificada;;;
S08;Amputação traumática de parte da cabeça;;;
S08.0;Avulsão do couro cabeludo;;;
S08.1;Amputação traumática da orelha;;;
S08.8;Amputação traumática de outras partes da cabeça;;;
S08.9;Amputação traumática de parte não especificada da cabeça;;;
S09;Outros traumatismos da cabeça e os não especificados;;;
S09.0;Traumatismo dos vasos sangüíneos da cabeça não classificados em outra parte;;;
S09.1;Traumatismo dos músculos e dos tendões da cabeça;;;
S09.2;Ruptura traumática do tímpano;;;
S09.7;Traumatismos múltiplos da cabeça;;;
S09.8;Outros traumatismos especificados da cabeça;;;
S09.9;Traumatismo não especificado da cabeça;;;
S10;Traumatismo superficial do pescoço;;;
S10.0;Contusão da garganta;;;
S10.1;Outros traumatismos superficiais da garganta e os não especificados;;;
S10.7;Traumatismos superficiais múltiplos do pescoço;;;
S10.8;Traumatismo superficial de outras localizações do pescoço;;;
S10.9;Traumatismo superficial do pescoço, parte não especificada;;;
S11;Ferimento do pescoço;;;
S11.0;Ferimento envolvendo a laringe e a traquéia;;;
S11.1;Ferimento da glândula tireóide;;;
S11.2;Ferimento envolvendo a faringe e o esôfago cervical;;;
S11.7;Ferimentos múltiplos do pescoço;;;
S11.8;Ferimentos de outras partes do pescoço;;;
S11.9;Ferimentos do pescoço, parte não especificada;;;
